utterance_id,group_id,group_size,distance_z_score,intra_group_distance
2182_181183_000002_000000,set_aee06866b545,10,-0.2204551249742508,0.069607496
2182_181183_000002_000001,set_aee06866b545,10,0.2204551249742508,0.08447176
2182_181183_000002_000002,set_954f50aa2f99,3,0.0,
2182_181183_000002_000003,set_aee06866b545,10,-0.47809433937072754,0.06092179
2182_181183_000002_000005,set_585e5ec538e9,19,-0.6568707227706909,0.053195
2182_181183_000002_000009,set_7104015c3bda,13,-0.7663485407829285,0.045804262
2182_181183_000004_000000,set_aee06866b545,10,-0.38851767778396606,0.06394166
2182_181183_000004_000001,set_aee06866b545,10,-0.4756473898887634,0.06100428
2182_181183_000006_000004,set_faefea1c7ec9,1,0.0,
2182_181183_000007_000000,set_a43219c04606,11,2.923137903213501,0.40887237
2182_181183_000009_000001,set_585e5ec538e9,19,0.13828951120376587,0.089972794
2182_181183_000009_000002,set_b7573cf33638,5,-0.6744999885559082,0.09235346
2182_181183_000009_000003,set_d366731524b7,3,0.0,
2182_181183_000010_000000,set_ce189ea5fddf,4,0.0,
2182_181183_000011_000000,set_afd4ca65e3ac,4,0.0,
2182_181183_000013_000002,set_bc40936de655,2,0.0,
2182_181183_000014_000000,set_7104015c3bda,13,-0.603768527507782,0.05737853
2182_181183_000014_000001,set_585e5ec538e9,19,-0.8007763028144836,0.04653907
2182_181183_000015_000000,set_7104015c3bda,13,-0.7431567907333374,0.04745531
2182_181183_000015_000001,set_954f50aa2f99,3,0.0,
2182_181183_000016_000000,set_240a8e6ae5ac,2,0.0,
2182_181183_000016_000002,set_afd4ca65e3ac,4,0.0,
2182_181183_000016_000003,set_aee06866b545,10,2.0896308422088623,0.14748669
2182_181183_000016_000005,set_156819ae83ee,1,0.0,
2182_181183_000017_000000,set_585e5ec538e9,19,-0.5244640707969666,0.05931908
2182_181183_000018_000000,set_a43219c04606,11,-0.674500048160553,0.15600455
2182_181183_000018_000001,set_442fc5bc08bb,3,0.0,
2182_181183_000019_000000,set_41614dae9c38,2,0.0,
2182_181183_000019_000001,set_240a8e6ae5ac,2,0.0,
2182_181183_000020_000000,set_ac947b01188e,5,0.4275853931903839,0.13165605
2182_181183_000022_000000,set_a43219c04606,11,1.1533881425857544,0.28448164
2182_181183_000024_000000,set_7104015c3bda,13,1.3563719987869263,0.19692326
2182_181183_000024_000001,set_ffcfdafa58cb,5,1.816684365272522,0.36631644
2182_181183_000025_000000,set_585e5ec538e9,19,2.0257809162139893,0.17727315
2182_181183_000026_000000,set_0ae29b7ccd9f,10,9.954781532287598,0.2851553
2182_181183_000026_000001,set_ce189ea5fddf,4,0.0,
2182_181183_000027_000000,set_585e5ec538e9,19,-0.6744999885559082,0.05237961
2182_181183_000028_000000,set_aee06866b545,10,-0.8709056377410889,0.047679067
2182_181183_000028_000001,set_7104015c3bda,13,-0.43097984790802,0.06967956
2182_181183_000029_000000,set_ac947b01188e,5,0.9046201109886169,0.15211117
2182_181183_000030_000000,set_7104015c3bda,13,2.664076328277588,0.2900203
2182_181183_000030_000001,set_0bb8f4eedbd2,4,0.0,
2182_181183_000030_000002,set_7104015c3bda,13,2.8879220485687256,0.30595613
2182_181183_000031_000000,set_ce189ea5fddf,4,0.0,
2182_181183_000033_000000,set_a43219c04606,11,-0.3296153247356415,0.18024552
2182_181183_000033_000004,set_ffcfdafa58cb,5,-0.5545313954353333,0.25553226
2182_181183_000034_000000,set_b7573cf33638,5,-1.9941339492797852,0.058253706
2182_181183_000035_000000,set_b7573cf33638,5,0.0,0.109782755
2182_181183_000036_000001,set_ae6cf8ae17e9,1,0.0,
2182_181183_000037_000000,set_c3275ce3e52a,6,2.840120553970337,0.11597514
2182_181183_000038_000000,set_a43219c04606,11,0.0,0.20341325
2182_181183_000038_000001,set_bc40936de655,2,0.0,
2182_181183_000039_000000,set_585e5ec538e9,19,-0.8774070739746094,0.042994738
2182_181183_000041_000000,set_ac947b01188e,5,-1.4661750793457031,0.050452113
2182_181183_000042_000000,set_7104015c3bda,13,-0.6744999885559082,0.05234307
2182_181183_000042_000002,set_585e5ec538e9,19,0.9820874929428101,0.12900019
2182_181183_000043_000000,set_585e5ec538e9,19,-1.08815336227417,0.033247292
2182_181183_000044_000000,set_585e5ec538e9,19,0.0,0.08357662
2196_170151_000002_000000,set_9b3ec22d4451,38,0.46159303188323975,0.059268057
2196_170151_000002_000001,set_921ea9a857c7,15,-0.6744999885559082,0.051467776
2196_170151_000003_000000,set_8c8f2e22aac2,14,-0.15017186105251312,0.04541689
2196_170151_000003_000001,set_8c8f2e22aac2,14,-0.22259794175624847,0.044157445
2196_170151_000003_000002,set_9b3ec22d4451,38,0.4578118920326233,0.059198976
2196_170151_000003_000003,set_9781ed618a42,6,-1.2837607860565186,0.06832588
2196_170151_000003_000004,set_9b3ec22d4451,38,-1.2524577379226685,0.027952433
2196_170151_000004_000000,set_9b3ec22d4451,38,-0.57261723279953,0.040373087
2196_170151_000004_000001,set_8c8f2e22aac2,14,1.9028383493423462,0.08111751
2196_170151_000004_000002,set_26f91e4deee6,15,-0.5187950730323792,0.044362485
2196_170151_000004_000003,set_921ea9a857c7,15,-0.5838371515274048,0.052578926
2196_170151_000005_000001,set_921ea9a857c7,15,0.0,0.059734344
2196_170151_000005_000003,set_26f91e4deee6,15,0.1594901829957962,0.050332904
2196_170151_000006_000000,set_9781ed618a42,6,-0.6603944301605225,0.094415426
2196_170151_000006_000001,set_921ea9a857c7,15,4.866929054260254,0.11938268
2196_170151_000006_000002,set_3d4ba990e320,5,0.6791524887084961,0.07925999
2196_170151_000006_000003,set_921ea9a857c7,15,0.9261304140090942,0.07108486
2196_170151_000006_000006,set_9b3ec22d4451,38,0.6740856766700745,0.06315029
2196_170151_000007_000000,set_921ea9a857c7,15,-1.4317257404327393,0.042187333
2196_170151_000007_000001,set_9b3ec22d4451,38,0.9310681223869324,0.067845345
2196_170151_000007_000003,set_8c8f2e22aac2,14,2.9278266429901123,0.098941445
2196_170151_000007_000004,set_26f91e4deee6,15,0.04202420264482498,0.049298942
2196_170151_000007_000005,set_921ea9a857c7,15,-0.020936783403158188,0.059477746
2196_170151_000007_000006,set_8790672a0ac9,2,0.0,
2196_170151_000008_000001,set_921ea9a857c7,15,2.475661516189575,0.09007567
2196_170151_000008_000002,set_9b3ec22d4451,38,-0.6751622557640076,0.038499594
2196_170151_000009_000001,set_8c8f2e22aac2,14,-1.2242234945297241,0.026739776
2196_170151_000009_000002,set_9b3ec22d4451,38,-0.4953625798225403,0.041784525
2196_170151_000009_000003,set_9b3ec22d4451,38,-0.6492584943771362,0.038972855
2196_170151_000010_000000,set_9b3ec22d4451,38,0.043374162167310715,0.05162722
2196_170151_000010_000001,set_8c8f2e22aac2,14,-0.8085911273956299,0.033967376
2196_170151_000011_000000,set_8c8f2e22aac2,14,0.296066015958786,0.0531767
2196_170151_000011_000001,set_9b3ec22d4451,38,-0.3901749551296234,0.043706298
2196_170151_000012_000000,set_9781ed618a42,6,0.688605546951294,0.15087467
2196_170151_000012_000001,set_da0f475f10e9,8,-0.43981367349624634,0.049992323
2196_170151_000013_000000,set_3d4ba990e320,5,1.8347612619400024,0.11455476
2196_170151_000013_000001,set_9b3ec22d4451,38,-0.15577831864356995,0.047988713
2196_170151_000013_000002,set_9b3ec22d4451,38,0.4377087354660034,0.05883169
2196_170151_000013_000003,set_8c8f2e22aac2,14,-0.5404089093208313,0.038630903
2196_170151_000014_000000,set_8c8f2e22aac2,14,0.15017186105251312,0.05063969
2196_170151_000015_000000,set_26f91e4deee6,15,0.0,0.048929036
2196_170151_000015_000002,set_9b3ec22d4451,38,0.7250776290893555,0.06408191
2196_170151_000015_000003,set_9b3ec22d4451,38,0.9900694489479065,0.068923295
2196_170151_000016_000000,set_9b3ec22d4451,38,-0.1833198517560959,0.04748553
2196_170151_000016_000001,set_da0f475f10e9,8,-0.6234176754951477,0.044118404
2196_170151_000018_000000,set_da0f475f10e9,8,0.05983414128422737,0.065977216
2196_170151_000018_000001,set_9b3ec22d4451,38,1.8335115909576416,0.08433294
2196_170151_000018_000002,set_8c8f2e22aac2,14,-0.19535845518112183,0.044631124
2196_170379_000002_000000,set_8790672a0ac9,2,0.0,
2196_170379_000003_000000,set_921ea9a857c7,15,7.437727451324463,0.15089
2196_170379_000004_000001,set_9b3ec22d4451,38,-1.4044876098632812,0.025174856
2196_170379_000005_000001,set_921ea9a857c7,15,1.6765329837799072,0.080281675
2196_170379_000005_000002,set_8c8f2e22aac2,14,-0.19724710285663605,0.04459828
2196_170379_000005_000004,set_9b3ec22d4451,38,-0.6749143600463867,0.038504124
2196_170379_000005_000005,set_9b3ec22d4451,38,-0.2552795112133026,0.04617083
2196_170379_000006_000000,set_9b3ec22d4451,38,-1.498517632484436,0.023456931
2196_170379_000006_000001,set_26f91e4deee6,15,-0.13196386396884918,0.04776746
2196_170379_000006_000003,set_9b3ec22d4451,38,-0.5281403064727783,0.041185677
2196_170379_000006_000004,set_26f91e4deee6,15,-0.6744999885559082,0.042991936
2196_170379_000007_000000,set_921ea9a857c7,15,-1.3396427631378174,0.043315887
2196_170379_000007_000001,set_da0f475f10e9,8,-0.05983414128422737,0.06214875
2196_170379_000007_000002,set_8c8f2e22aac2,14,1.9085454940795898,0.08121675
2196_170379_000007_000005,set_9b3ec22d4451,38,0.6644614338874817,0.06297445
2196_170379_000008_000000,set_26f91e4deee6,15,-1.3551418781280518,0.037000775
2196_170379_000008_000001,set_26f91e4deee6,15,0.5392180681228638,0.053675354
2196_170379_000008_000002,set_42d67720a244,1,0.0,
2196_170379_000008_000004,set_9b3ec22d4451,38,0.41186365485191345,0.058359504
2196_170379_000009_000000,set_9b3ec22d4451,38,-0.043374162167310715,0.05004233
2196_170379_000009_000001,set_9b3ec22d4451,38,0.8916383385658264,0.06712496
2196_170379_000009_000002,set_26f91e4deee6,15,3.6793932914733887,0.081315875
2196_170379_000009_000003,set_3d4ba990e320,5,-0.6744999885559082,0.03791654
2196_170379_000009_000004,set_3d4ba990e320,5,0.0,0.058517218
2196_170379_000010_000000,set_921ea9a857c7,15,0.3029730021953583,0.063447535
2196_170379_000010_000001,set_26f91e4deee6,15,-2.1633119583129883,0.02988708
2196_170379_000010_000002,set_3d4ba990e320,5,-0.3880860209465027,0.046664238
2196_170379_000010_000004,set_9b3ec22d4451,38,1.4745028018951416,0.07777387
2196_170379_000011_000000,set_9b3ec22d4451,38,-0.7705821394920349,0.036756277
2196_170379_000011_000001,set_9b3ec22d4451,38,-0.5294387936592102,0.041161954
2196_170379_000011_000002,set_9b3ec22d4451,38,2.7094249725341797,0.10033584
2196_170379_000011_000003,set_9b3ec22d4451,38,-0.8999477624893188,0.034392774
2196_170379_000012_000001,set_9b3ec22d4451,38,0.4266359806060791,0.058629394
2196_170379_000013_000000,set_921ea9a857c7,15,-0.19368834793567657,0.05736053
2196_170379_000013_000001,set_26f91e4deee6,15,-2.0256059169769287,0.0310992
2196_170379_000014_000001,set_921ea9a857c7,15,-0.23164691030979156,0.056895316
2196_170379_000014_000002,set_da0f475f10e9,8,-0.7255822420120239,0.040849924
2196_170379_000015_000001,set_9b3ec22d4451,38,1.3135731220245361,0.07483369
2196_170379_000016_000000,set_9b3ec22d4451,38,-0.3035081923007965,0.045289695
2196_170379_000016_000001,set_9b3ec22d4451,38,1.2190439701080322,0.07310665
2196_170379_000016_000002,set_921ea9a857c7,15,0.47790825366973877,0.065591514
2196_170379_000017_000001,set_9b3ec22d4451,38,-0.7377456426620483,0.037356198
2196_170379_000017_000002,set_7828ac77e5e2,2,0.0,
2196_170379_000018_000000,set_26f91e4deee6,15,-0.3642887473106384,0.045722485
2196_174172_000002_000013,set_9781ed618a42,6,0.5819934010505676,0.14641267
2196_174172_000002_000015,set_7828ac77e5e2,2,0.0,
2196_174172_000003_000002,set_8c8f2e22aac2,14,5.525318145751953,0.14411026
2196_174172_000003_000014,set_26f91e4deee6,15,5.458670616149902,0.09697747
2196_174172_000004_000002,set_da0f475f10e9,8,1.9802464246749878,0.12741566
2196_174172_000004_000005,set_9781ed618a42,6,5.992763042449951,0.37286782
2196_174172_000004_000010,set_9781ed618a42,6,-0.5819934010505676,0.09769672
2196_174172_000004_000012,set_da0f475f10e9,8,1.3805001974105835,0.108228385
2196_174172_000004_000013,set_da0f475f10e9,8,2.912424325942993,0.15723819
2196_174172_000005_000003,set_9b3ec22d4451,38,5.481306076049805,0.15097797
2196_174172_000005_000018,set_26f91e4deee6,15,4.633124351501465,0.08971083
2196_174172_000006_000015,set_4392aeb6a4f4,2,0.0,
2196_174172_000006_000017,set_4392aeb6a4f4,2,0.0,
2196_174172_000006_000024,set_26f91e4deee6,15,5.599058151245117,0.098213196
2196_174172_000006_000025,set_8c8f2e22aac2,14,8.997749328613281,0.20449376
2196_174172_000009_000000,set_9b3ec22d4451,38,2.084122657775879,0.08891159
226_122538_000004_000000,set_1916501f2086,6,0.6694020628929138,0.1795243
226_122538_000006_000003,set_1916501f2086,6,-0.6795979738235474,0.05970955
226_122538_000007_000000,set_6ae125bc2138,9,-1.0979915857315063,0.04308307
226_122538_000008_000000,set_526f3186e5c5,8,-0.8983401656150818,0.038575888
226_122538_000009_000000,set_526f3186e5c5,8,-0.47105154395103455,0.049602926
226_122538_000009_000001,set_b0f794960886,2,0.0,
226_122538_000009_000003,set_d8dc3f5d9dfc,6,0.7264561057090759,0.3008331
226_122538_000010_000000,set_1916501f2086,6,-0.8620972037315369,0.043500423
226_122538_000010_000001,set_08370ded0aed,3,0.0,
226_122538_000012_000001,set_6ae125bc2138,9,-0.6744999885559082,0.053307176
226_122538_000013_000003,set_6ae125bc2138,9,-1.1482728719711304,0.041869164
226_122538_000015_000000,set_344af56f03b9,3,0.0,
226_122538_000016_000000,set_526f3186e5c5,8,5.789373874664307,0.21116573
226_122538_000016_000001,set_1916501f2086,6,1.3936949968338013,0.24385417
226_122538_000017_000000,set_6ae125bc2138,9,12.51561450958252,0.3717482
226_122538_000017_000001,set_1916501f2086,6,0.11064856499433517,0.12989724
226_122538_000017_000003,set_9d93b131c5f6,3,0.0,
226_122538_000017_000004,set_9d93b131c5f6,3,0.0,
226_122538_000019_000000,set_344af56f03b9,3,0.0,
226_122538_000019_000001,set_d0561649ff84,1,0.0,
226_122538_000019_000002,set_ebaf2f58e2ab,2,0.0,
226_122538_000020_000000,set_6700c464c4e0,1,0.0,
226_122538_000021_000000,set_fa5862b977e0,3,0.0,
226_122538_000022_000000,set_6ae125bc2138,9,-0.2510182559490204,0.06353104
226_122538_000022_000001,set_2a6668ad0016,5,0.03503832966089249,0.10200018
226_122538_000022_000003,set_6ae125bc2138,9,0.44450175762176514,0.08032256
226_122538_000023_000000,set_d8dc3f5d9dfc,6,-0.6225438714027405,0.11762035
226_122538_000023_000001,set_f00da413ee45,3,0.0,
226_122538_000024_000001,set_526f3186e5c5,8,0.6059986352920532,0.07739836
226_122538_000024_000002,set_fa5862b977e0,3,0.0,
226_122538_000024_000003,set_526f3186e5c5,8,-0.42107805609703064,0.05089259
226_122538_000025_000001,set_6ae125bc2138,9,0.0,0.069591224
226_122538_000026_000000,set_2a6668ad0016,5,0.0,0.100840926
226_122538_000026_000002,set_526f3186e5c5,8,-0.7430013418197632,0.042584717
226_122538_000028_000000,set_9d93b131c5f6,3,0.0,
226_122538_000029_000002,set_d8dc3f5d9dfc,6,-0.8354100584983826,0.08871019
226_122538_000030_000000,set_08370ded0aed,3,0.0,
226_122538_000030_000001,set_1916501f2086,6,-0.11064856499433517,0.11024219
226_122538_000030_000004,set_08370ded0aed,3,0.0,
226_122538_000030_000005,set_d8dc3f5d9dfc,6,0.2358086109161377,0.23419642
226_122538_000030_000006,set_344af56f03b9,3,0.0,
226_122538_000030_000007,set_f00da413ee45,3,0.0,
226_122538_000032_000002,set_2a6668ad0016,5,-1.5648274421691895,0.049068272
226_122538_000032_000005,set_d8dc3f5d9dfc,6,-0.2358086109161377,0.17014432
226_122538_000032_000007,set_d8dc3f5d9dfc,6,0.8956981301307678,0.3238185
226_122538_000032_000008,set_2a6668ad0016,5,-0.7574595212936401,0.07578021
226_122538_000033_000000,set_526f3186e5c5,8,0.42107805609703064,0.072626114
226_122538_000034_000000,set_6ae125bc2138,9,4.305896759033203,0.1735459
226_122538_000035_000001,set_526f3186e5c5,8,3.5462257862091064,0.1532768
226_122538_000035_000002,set_f00da413ee45,3,0.0,
226_122538_000038_000000,set_6ae125bc2138,9,0.07086914777755737,0.071302176
226_122538_000038_000001,set_b0f794960886,2,0.0,
226_122538_000040_000001,set_0cbe29dd632f,1,0.0,
226_131532_000048_000000,set_fa5862b977e0,3,0.0,
226_131533_000015_000000,set_ebaf2f58e2ab,2,0.0,
226_131533_000032_000000,set_2a6668ad0016,5,0.6744999885559082,0.123156905
2289_152253_000004_000000,set_a6f1cfea1a8b,34,-2.1669135093688965,0.0453552
2289_152253_000005_000002,set_a6f1cfea1a8b,34,-0.533054769039154,0.10205454
2289_152253_000006_000000,set_680d3b6d3fe6,7,-0.6744999885559082,0.079169154
2289_152253_000007_000000,set_680d3b6d3fe6,7,-0.7039535045623779,0.07722741
2289_152253_000007_000001,set_a6f1cfea1a8b,34,-0.6735682487487793,0.09717834
2289_152253_000009_000001,set_5c0c4a90ff4b,6,-1.1573408842086792,0.066554785
2289_152253_000010_000000,set_680d3b6d3fe6,7,1.5062462091445923,0.22293627
2289_152253_000010_000002,set_ac2eb1bfa9f9,8,-0.5839937329292297,0.07189
2289_152253_000010_000003,set_a6f1cfea1a8b,34,-1.9508644342422485,0.05285269
2289_152253_000012_000004,set_5c0c4a90ff4b,6,-0.5457189679145813,0.105633736
2289_152253_000015_000001,set_680d3b6d3fe6,7,-0.8211154937744141,0.06950343
2289_152253_000015_000002,set_5c0c4a90ff4b,6,-0.2608117163181305,0.12383759
2289_152253_000015_000003,set_cca0961057fe,14,-0.6345101594924927,0.082823515
2289_152253_000015_000004,set_cca0961057fe,14,0.5890392065048218,0.14631724
2289_152253_000016_000000,set_12cbae7fe6e5,8,0.23157329857349396,0.16446209
2289_152253_000016_000004,set_cca0961057fe,14,-0.16962715983390808,0.10694772
2289_152253_000017_000000,set_12cbae7fe6e5,8,7.316833019256592,0.5207151
2289_152253_000018_000001,set_ac2eb1bfa9f9,8,-0.19804848730564117,0.077124536
2289_152253_000019_000000,set_ac2eb1bfa9f9,8,-1.3105707168579102,0.0620355
2289_152253_000020_000001,set_357763d49646,43,-1.0835795402526855,0.06739813
2289_152253_000020_000003,set_6def25f3f7e4,1,0.0,
2289_152253_000020_000004,set_a6f1cfea1a8b,34,1.8393385410308838,0.18438303
2289_152253_000020_000005,set_680d3b6d3fe6,7,0.6599346399307251,0.16714263
2289_152253_000020_000006,set_cca0961057fe,14,-0.7144898176193237,0.078673124
2289_152253_000022_000001,set_a6f1cfea1a8b,34,-0.7324038743972778,0.09513658
2289_152253_000023_000000,set_12cbae7fe6e5,8,-0.6337364912033081,0.12095356
2289_152253_000026_000000,set_357763d49646,43,1.5844684839248657,0.16158235
2289_152253_000026_000004,set_a6f1cfea1a8b,34,1.6225045919418335,0.1768583
2289_152253_000028_000001,set_12cbae7fe6e5,8,-1.2812962532043457,0.08839369
2289_152253_000028_000004,set_a6f1cfea1a8b,34,0.0026321893092244864,0.12064433
2289_152253_000032_000002,set_357763d49646,43,-1.2018828392028809,0.06322193
2289_152254_000001_000002,set_5c0c4a90ff4b,6,1.3614094257354736,0.22748774
2289_152254_000003_000000,set_80cd3c3e94ac,7,0.009694570675492287,0.10294688
2289_152254_000003_000001,set_a6f1cfea1a8b,34,-0.13269753754138947,0.11594802
2289_152254_000003_000002,set_357763d49646,43,-0.07018668204545975,0.103171706
2289_152254_000004_000000,set_ac2eb1bfa9f9,8,0.7650062441825867,0.09018636
2289_152254_000005_000000,set_357763d49646,43,-0.9739686250686646,0.071267486
2289_152254_000006_000002,set_357763d49646,43,0.2720291316509247,0.1152522
2289_152254_000008_000000,set_357763d49646,43,0.5720093250274658,0.12584174
2289_152254_000009_000002,set_80cd3c3e94ac,7,0.0,0.10253775
2289_152254_000009_000003,set_0910c48c48ac,1,0.0,
2289_152254_000010_000000,set_cca0961057fe,14,0.8518285751342773,0.15995419
2289_152254_000011_000001,set_357763d49646,43,0.8462418913841248,0.13552237
2289_152254_000012_000001,set_a6f1cfea1a8b,34,-0.36520788073539734,0.10787928
2289_152254_000014_000000,set_357763d49646,43,-0.04190804436802864,0.104169965
2289_152254_000014_000001,set_680d3b6d3fe6,7,0.0,0.12363601
2289_152254_000014_000002,set_a6f1cfea1a8b,34,0.3914868235588074,0.13413864
2289_152254_000016_000000,set_a6f1cfea1a8b,34,2.7650275230407715,0.21650696
2289_152254_000016_000003,set_90e148cc4375,6,-0.3054337799549103,0.13703549
2289_152254_000016_000004,set_80a4ffbbc263,1,0.0,
2289_152254_000016_000005,set_90e148cc4375,6,-0.09491446614265442,0.14289027
2289_152254_000017_000000,set_12cbae7fe6e5,8,-0.2754153907299042,0.13897026
2289_152254_000018_000000,set_ac2eb1bfa9f9,8,3.452986478805542,0.12664318
2289_152254_000018_000002,set_943bfa5e6446,16,1.303235411643982,0.24302137
2289_152254_000018_000003,set_12cbae7fe6e5,8,0.7152634859085083,0.18878245
2289_152254_000019_000001,set_943bfa5e6446,16,-0.5949034094810486,0.1223793
